blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
250092532042,"""Boston-Cambridge-Newton, MA-NH""",1,3480,1133,3057.75,62,77,87,42,53,61,19,24,26,10.18,3.77,2.22,2,2,22361,22168,22189,1,1,1,17523,17215,16456,13932,13655,12894,3491,3461,3463,100,98,98,66,65,65,1.6,5.4,0.52,0.37,12351,89,17734,80,69,28,2121,3197,3298,1864,93,7
250092532052,"""Boston-Cambridge-Newton, MA-NH""",1,1689,567,2266.64,68,85,96,48,59,68,21,25,28,11.15,2.79,2.34,2,2,24879,24725,24785,1,1,1,18633,18349,17577,14659,14403,13622,3884,3860,3868,90,86,86,59,57,57,0.3,4.9,0.35,0.25,10394,100,13418,81,162,20,3266,3578,3629,,99,1
250092541003,"""Boston-Cambridge-Newton, MA-NH""",1,2142,984,624.84,55,69,78,38,48,55,17,21,23,6.82,10.74,1.95,2,2,17271,17231,17345,5,5,5,15348,14977,14256,12264,11904,11167,2696,2690,2707,388,383,382,255,252,251,5.3,6.7,6.22,1.57,20887,58,30866,79,22,88,1171,2893,3099,1129,90,10
250092542002,"""Boston-Cambridge-Newton, MA-NH""",1,1277,667,123.06,40,50,56,25,32,36,15,18,20,5.78,31.34,1.72,2,2,15318,15147,15144,5,5,5,13548,13208,12555,10779,10460,9802,2391,2365,2363,378,383,389,249,252,256,7.8,6.7,5.23,5.42,18247,45,28440,79,6,255,664,1906,2396,1199,59,41
250092543023,"""Boston-Cambridge-Newton, MA-NH""",1,909,445,988.34,17,21,23,0,0,0,17,21,23,7.59,3.42,2.01,2,2,19556,19306,19288,1,1,1,15785,15426,14693,12636,12315,11584,3053,3014,3010,97,97,99,64,64,65,4.5,4.4,1.19,0.45,12564,55,17714,82,33,41,1705,0,,,88,12
250092603012,"""Boston-Cambridge-Newton, MA-NH""",1,1818,699,263.46,38,47,53,22,27,31,16,20,22,7.43,19.72,1.9,2,2,17786,17681,17740,2,2,2,14877,14574,13894,11941,11653,10962,2777,2760,2769,159,160,164,104,105,108,6.6,6.6,4.04,2.65,14664,63,15777,79,7,221,909,1622,2018,792,71,29
250092604023,"""Boston-Cambridge-Newton, MA-NH""",1,1579,525,392.98,39,49,55,22,27,31,17,21,23,8.99,12.01,1.98,2,2,19981,19627,19499,1,1,1,15645,15397,14712,12437,12244,11578,3119,3064,3043,88,89,90,58,58,59,6,5.9,4.9,1.34,15067,51,16452,80,17,98,1224,1642,1966,1224,56,44
250092605001,"""Boston-Cambridge-Newton, MA-NH""",1,1615,595,507,44,54,61,26,32,37,18,22,24,7.88,9.24,2.05,2,2,18399,18346,18454,3,3,3,15961,15633,14910,12855,12537,11797,2872,2864,2880,234,232,233,154,153,153,4.3,6.8,2.7,1.17,16288,75,15435,79,17,121,1071,1956,1988,1682,90,10
250092542003,"""Boston-Cambridge-Newton, MA-NH""",1,1232,669,252.91,38,47,53,24,29,34,14,17,19,5.3,14.03,1.62,2,2,14484,14316,14319,5,5,5,12790,12440,11809,10146,9814,9174,2261,2235,2235,382,391,400,251,257,263,8.1,6.5,6.33,2.65,18193,28,28470,79,9,164,974,1771,2355,1137,52,48
250092181003,"""Boston-Cambridge-Newton, MA-NH""",1,1198,492,1218.35,47,58,65,31,39,45,15,19,20,7.7,3.11,1.79,2,2,18702,18645,18774,3,3,3,13881,13521,12840,11213,10861,10162,2464,2456,2472,204,204,207,134,134,136,4.9,5.4,5.01,0.4,7525,41,9531,80,53,31,1604,2356,3258,1369,58,42
250092172012,"""Boston-Cambridge-Newton, MA-NH""",1,865,320,132.76,48,60,68,31,39,44,17,21,23,7.54,18.18,2.03,2,2,17642,17705,17890,3,3,3,15756,15449,14750,12728,12415,11687,2754,2764,2792,273,270,270,179,177,178,4.8,7.8,3.36,2.41,20219,95,34342,77,6,217,846,2326,2417,,96,4
250092151023,"""Boston-Cambridge-Newton, MA-NH""",1,1326,419,2836.35,57,71,81,38,48,55,19,23,26,10.43,1.54,2.16,2,2,23177,22896,22856,1,1,1,17283,16970,16220,13547,13281,12538,3618,3575,3567,117,114,115,77,75,75,1.4,4.6,0.79,0.15,8536,90,10886,81,77,18,2149,2875,3378,1250,77,23
250092083001,"""Boston-Cambridge-Newton, MA-NH""",1,799,297,511.28,48,60,68,30,38,43,18,22,24,7.7,4.47,2.1,2,2,18003,18117,18347,3,3,3,16195,15866,15136,13154,12807,12040,2811,2828,2863,230,230,233,151,151,153,4,7.9,1.4,0.58,26217,82,34302,77,15,102,1427,2275,2275,,100,0
250092081023,"""Boston-Cambridge-Newton, MA-NH""",1,678,280,76.61,40,49,55,24,30,35,16,19,21,6.01,21.97,1.8,2,2,14621,14541,14608,6,6,6,14034,13703,13045,11294,10964,10284,2283,2270,2280,457,469,481,300,308,316,7.6,8.7,4.24,3.65,36278,58,42552,75,5,439,584,1814,1929,1355,80,20
250092081013,"""Boston-Cambridge-Newton, MA-NH""",1,1414,459,107.7,46,57,64,29,36,41,17,21,23,7.01,29.87,1.97,2,2,16072,16046,16155,4,4,4,15223,14906,14210,12376,12056,11338,2509,2505,2521,338,344,351,222,226,231,6.3,8.6,4.78,4.26,35325,91,39844,76,4,386,582,2162,2618,,84,16
250092543011,"""Boston-Cambridge-Newton, MA-NH""",1,2300,683,1400.49,64,79,90,46,58,67,18,22,24,8.13,3.96,2.04,2,2,18299,18169,18217,4,4,4,15944,15556,14803,12804,12439,11679,2857,2837,2843,282,280,281,186,184,185,3.4,5.3,0.77,0.49,15562,87,25096,80,17,91,876,3489,3942,1080,84,16
250092541005,"""Boston-Cambridge-Newton, MA-NH""",1,745,273,347.58,51,63,71,35,43,50,16,20,22,6.76,5.31,1.89,2,2,15611,15444,15454,4,4,4,14575,14225,13531,11859,11529,10827,2437,2411,2412,278,285,293,183,188,192,5.4,7.6,1.84,0.79,23541,81,33573,78,7,182,691,2606,2813,2071,72,28
250092517001,"""Boston-Cambridge-Newton, MA-NH""",1,1370,431,46.77,37,46,52,23,28,32,14,18,19,5.99,55.17,1.63,2,2,13881,13678,13628,8,8,8,13016,12757,12162,10214,9975,9374,2167,2135,2127,635,646,660,418,425,434,8.9,8.3,11.75,9.22,29997,19,42956,76,4,369,501,1696,2735,1247,30,70
250092232001,"""Boston-Cambridge-Newton, MA-NH""",1,1246,685,137,38,47,52,23,29,33,15,18,19,5.76,28.82,1.68,2,2,15741,15528,15500,2,2,2,13172,12831,12186,10532,10222,9578,2458,2424,2419,182,185,189,120,121,125,8.3,4.2,6.86,5,8075,36,10967,82,4,324,534,1732,2196,1066,59,41
250092232002,"""Boston-Cambridge-Newton, MA-NH""",1,1882,764,169.46,39,48,54,23,29,34,15,19,21,6.9,31.11,1.77,2,2,17133,16924,16904,2,2,2,13942,13604,12936,11081,10775,10109,2675,2642,2638,186,187,189,123,123,125,8,4,5.55,4.51,8139,38,11033,82,6,249,646,1766,2231,1071,61,39
250092214003,"""Boston-Cambridge-Newton, MA-NH""",1,583,220,63.11,38,47,53,23,28,32,16,19,21,7.07,24.66,1.77,2,2,17183,17042,17071,3,3,3,14004,13678,13016,11118,10812,10143,2683,2661,2664,204,205,208,134,135,137,8.2,5.2,7.21,3.49,10679,39,12841,81,3,578,578,1699,1927,1322,68,32
250092181005,"""Boston-Cambridge-Newton, MA-NH""",1,579,228,2233.12,63,79,90,44,55,63,19,24,26,9.41,0.96,2.19,2,2,22755,22824,23042,2,2,2,17473,17159,16406,13741,13421,12639,3553,3563,3596,180,175,171,118,115,113,2,5.5,0.45,0.1,8790,84,10953,80,56,27,1714,3321,3555,,93,7
250092175004,"""Boston-Cambridge-Newton, MA-NH""",1,582,233,62.93,44,54,62,29,36,41,15,19,20,6.23,23.07,1.75,2,2,14955,14932,15038,6,6,6,13773,13451,12807,10996,10676,10010,2335,2331,2347,442,443,450,291,292,296,7.2,8.4,5.57,3.7,23206,58,34298,76,6,315,721,2154,2381,1694,67,33
250092051001,"""Boston-Cambridge-Newton, MA-NH""",1,923,411,111.35,39,48,54,24,30,34,15,18,20,5.48,20.23,1.73,2,2,13754,13712,13809,8,8,8,13569,13214,12565,10828,10469,9791,2147,2141,2155,594,605,618,390,398,406,6.9,8.6,7.2,3.69,35738,59,33458,76,9,258,912,1784,2103,1337,63,37
250092032002,"""Boston-Cambridge-Newton, MA-NH""",1,994,355,104.62,50,63,71,35,44,50,15,19,21,6.71,22.78,1.78,2,2,15653,15553,15607,4,4,4,13936,13612,12953,11201,10884,10210,2444,2428,2436,292,300,307,192,197,202,6.9,8.4,5.77,3.39,19628,61,20667,76,7,239,989,2636,3450,1063,68,32
250092171002,"""Boston-Cambridge-Newton, MA-NH""",1,2607,1015,1082.84,50,62,70,32,40,46,18,22,25,8.36,7.83,2.09,2,2,20031,20118,20327,4,4,4,16550,16217,15480,13112,12774,12010,3127,3141,3172,311,302,298,204,199,196,2.7,7.7,1.56,0.94,13684,88,21489,78,28,69,1515,2390,2522,,95,5
250092131002,"""Boston-Cambridge-Newton, MA-NH""",1,1363,469,1837.15,58,73,82,39,49,56,19,24,26,9.76,2.49,2.24,2,2,22215,22211,22380,1,1,1,17585,17277,16522,14031,13725,12945,3468,3468,3493,86,85,85,56,56,56,2,5,0.46,0.26,9608,95,12654,81,39,46,1795,2934,2934,,100,0
250092121002,"""Boston-Cambridge-Newton, MA-NH""",1,2633,818,2234.75,52,65,74,34,42,48,19,23,25,9.69,3.55,2.14,2,2,21215,21010,21027,1,1,1,16850,16517,15767,13437,13137,12385,3312,3280,3281,101,100,101,66,66,66,1.7,5.6,0.64,0.37,12517,90,18031,80,60,40,2784,2538,2924,,88,12
250092175001,"""Boston-Cambridge-Newton, MA-NH""",1,1234,328,106.15,50,62,71,30,38,43,20,25,28,9.56,29.54,2.28,2,2,21406,21820,22263,6,6,6,18119,17999,17337,14304,14139,13417,3342,3407,3474,473,453,447,311,298,294,5.2,8.2,4,3.09,20680,94,28254,77,5,289,650,2262,2401,,94,6
250092173002,"""Boston-Cambridge-Newton, MA-NH""",1,1025,379,137.84,31,39,43,16,20,23,15,19,21,6.77,18.61,1.77,2,2,15917,15907,16023,4,5,5,13944,13656,13020,11106,10818,10160,2485,2483,2501,352,355,360,232,233,237,6.6,8.4,3.83,2.75,21744,55,36123,76,11,181,800,1193,2330,,53,47
250092092002,"""Boston-Cambridge-Newton, MA-NH""",1,1669,589,582.87,57,71,81,40,50,57,17,21,24,8.21,8.3,2.03,2,2,18644,18406,18372,2,2,2,15789,15483,14775,12738,12468,11764,2911,2874,2867,141,141,144,93,93,95,5.2,6.5,1.85,1.01,20308,73,32037,79,11,152,862,3000,3200,1388,89,11
250092092003,"""Boston-Cambridge-Newton, MA-NH""",1,1807,727,745.27,57,71,81,40,50,57,17,21,23,8.36,8.16,1.99,2,2,19808,19570,19546,2,2,2,15716,15404,14701,12504,12229,11528,3093,3055,3050,120,120,123,79,79,81,2.8,6.3,0.73,0.98,18428,73,25583,79,47,72,1657,3005,3390,2038,72,28
250092081012,"""Boston-Cambridge-Newton, MA-NH""",1,1214,500,129.38,41,51,58,27,33,38,15,18,19,5.49,21.21,1.68,2,2,13416,13345,13422,7,7,7,13172,12832,12202,10563,10214,9558,2095,2084,2095,514,534,550,338,351,361,7.3,8.7,5.79,3.86,37630,65,43778,75,5,336,613,2010,2286,1286,77,23
250092081014,"""Boston-Cambridge-Newton, MA-NH""",1,1425,543,208.32,44,55,62,28,35,40,17,20,22,6.43,16.76,1.92,2,2,15298,15221,15281,9,9,9,15148,14808,14105,12078,11750,11036,2388,2376,2385,682,682,684,448,448,450,6.2,8.6,4.2,2.61,34219,71,41294,75,8,273,679,2085,2487,793,78,22
250092033014,"""Boston-Cambridge-Newton, MA-NH""",1,549,217,130.45,53,66,75,37,47,54,16,19,21,6.47,10.76,1.87,2,2,15161,14955,14932,2,2,2,14285,13979,13320,11740,11464,10803,2367,2335,2330,178,180,186,117,118,123,6,8.4,3.74,1.66,23042,95,24647,76,2,500,517,2812,2907,2083,88,12
250092068001,"""Boston-Cambridge-Newton, MA-NH""",1,2377,635,56.29,33,41,46,19,24,27,14,17,19,5.32,60.02,1.55,2,1,12032,11825,11768,15,15,16,12758,12481,11902,9725,9445,8845,1878,1846,1837,1155,1190,1220,759,783,802,8.9,8.8,14.22,11.28,41674,24,41716,75,4,500,529,1435,1688,1341,29,71
250092067004,"""Boston-Cambridge-Newton, MA-NH""",1,1012,575,46.95,27,33,37,15,19,22,12,14,15,3.23,39.57,1.26,1,1,9782,9627,9618,13,13,14,10418,10131,9634,7901,7591,7058,1527,1503,1501,989,1036,1076,650,681,707,9.4,8.7,17.54,12.25,39043,3,40323,75,5,450,637,1152,1899,891,33,67
250092067003,"""Boston-Cambridge-Newton, MA-NH""",1,754,327,23.19,38,47,54,24,30,35,14,17,19,4.98,70.19,1.55,2,1,12758,12611,12609,11,11,12,12578,12285,11704,9700,9414,8816,1992,1969,1968,886,902,920,583,593,605,9,8.7,15.27,14.1,37236,24,38698,75,3,580,459,1831,2514,1273,49,51
250092067001,"""Boston-Cambridge-Newton, MA-NH""",1,1246,481,31.66,33,41,46,20,25,29,13,16,18,4.42,67.19,1.42,1,1,11584,11382,11326,15,16,16,11925,11667,11133,8900,8640,8084,1809,1777,1768,1216,1249,1281,799,821,842,9.4,8.7,19.51,15.19,40008,6,40430,75,4,566,520,1496,3490,1134,27,73
250092066003,"""Boston-Cambridge-Newton, MA-NH""",1,984,467,39.49,34,42,47,21,26,30,13,16,17,4.25,50.23,1.45,1,1,11341,11197,11200,10,11,11,11660,11353,10798,9083,8771,8189,1771,1748,1748,807,834,861,530,549,566,8.9,8.7,15.35,11.83,36920,25,37858,75,4,648,715,1559,2179,1227,39,61
250092066001,"""Boston-Cambridge-Newton, MA-NH""",1,943,394,38.79,27,34,38,15,19,22,12,15,16,3.79,38.51,1.37,1,1,10186,10022,10009,11,11,12,11018,10707,10174,8577,8247,7678,1590,1565,1562,851,896,934,559,589,614,8.8,8.7,13.56,10.16,37914,28,36863,75,4,297,497,1129,2313,604,31,69
250092065003,"""Boston-Cambridge-Newton, MA-NH""",1,1089,381,28.91,36,45,50,23,29,33,13,16,17,4.51,59.46,1.42,1,1,11327,11158,11139,13,13,13,11656,11362,10818,8904,8603,8032,1768,1742,1738,984,1017,1047,647,669,689,9.1,8.7,14.94,13.18,40491,18,40481,75,3,487,496,1741,2625,1173,39,61
250092065001,"""Boston-Cambridge-Newton, MA-NH""",1,767,248,43.75,35,43,49,20,25,28,15,19,21,5.69,32.27,1.74,2,2,13704,13556,13556,11,11,11,13893,13573,12927,10904,10590,9930,2139,2116,2116,850,866,881,559,569,580,7.9,8.7,8.9,5.67,38110,60,36236,75,3,439,525,1477,1890,1063,54,46
250092064004,"""Boston-Cambridge-Newton, MA-NH""",1,1407,394,48.63,34,43,48,20,24,28,15,18,20,5.83,47.27,1.65,2,2,13525,13380,13374,11,12,12,13344,13066,12462,10340,10071,9451,2111,2089,2087,892,907,924,587,596,607,8.8,8.7,11.48,8.1,40363,22,38145,75,4,526,552,1471,1881,1250,38,62
250092064002,"""Boston-Cambridge-Newton, MA-NH""",1,1985,655,95.68,42,52,59,25,31,36,17,21,23,6.9,47.24,1.92,2,2,15699,15653,15731,9,9,9,15219,14924,14247,12037,11754,11064,2451,2444,2455,731,727,728,481,478,479,7.5,8.7,7.57,6.85,38182,64,35522,75,5,328,646,1878,2033,1551,71,29
250092064001,"""Boston-Cambridge-Newton, MA-NH""",1,1265,344,30.12,41,50,57,26,32,37,15,18,20,5.95,67.91,1.65,2,2,13559,13440,13456,11,12,12,13359,13073,12467,10348,10069,9447,2117,2098,2100,894,906,920,588,596,605,8.8,8.7,13.07,11.42,40614,29,38866,75,4,637,510,1943,2606,1346,50,50
250092063004,"""Boston-Cambridge-Newton, MA-NH""",1,1284,368,33.5,37,45,51,22,27,31,15,18,20,5.94,65.26,1.65,2,2,13521,13401,13416,11,11,12,13340,13064,12461,10347,10075,9456,2111,2092,2094,882,896,912,580,589,600,8.9,8.7,11.34,10.99,43033,27,41630,75,3,592,474,1640,2382,1024,45,55
250092063003,"""Boston-Cambridge-Newton, MA-NH""",1,920,283,27.31,34,43,48,19,23,27,16,19,21,5.98,61.97,1.74,2,2,14205,14090,14107,12,12,12,14070,13813,13191,10935,10691,10057,2218,2200,2201,918,922,933,603,606,613,8.9,8.8,13.52,10.36,42395,25,41682,75,4,656,552,1408,1568,1263,48,52
250092063001,"""Boston-Cambridge-Newton, MA-NH""",1,1194,264,54.62,42,53,60,25,31,36,18,22,24,7.69,37.15,2,2,2,15769,15698,15754,11,11,11,15858,15582,14887,12544,12291,11594,2462,2451,2459,852,840,835,560,552,549,7.3,8.7,10.35,4.83,41769,58,39840,75,8,387,710,1877,2057,1369,74,26
250092062002,"""Boston-Cambridge-Newton, MA-NH""",1,2934,831,40.64,34,42,48,20,25,29,14,17,18,5.32,108.87,1.47,1,1,11950,11769,11724,16,16,17,12364,12126,11582,9252,9014,8451,1866,1837,1830,1246,1275,1301,819,838,856,9.5,8.8,23.92,20.45,43530,5,44433,75,4,504,566,1531,2444,1218,27,73
250092062001,"""Boston-Cambridge-Newton, MA-NH""",1,1167,363,27.18,39,48,54,25,31,36,14,17,19,5.44,72.63,1.55,1,1,12381,12275,12300,11,11,12,12516,12231,11656,9702,9413,8813,1933,1916,1920,881,902,923,580,593,607,9,8.8,11.26,13.36,43564,23,42571,75,5,518,558,1881,2511,1472,39,61
250092061002,"""Boston-Cambridge-Newton, MA-NH""",1,2291,713,31.43,33,41,47,21,26,30,13,16,17,4.41,100.02,1.39,1,1,10817,10651,10615,15,15,16,11599,11356,10834,8744,8490,7942,1689,1663,1657,1166,1203,1235,767,791,812,9.4,8.8,19.85,22.68,42297,8,46170,75,5,407,642,1549,2490,1362,20,80
250092060002,"""Boston-Cambridge-Newton, MA-NH""",1,1704,563,42,32,40,45,18,23,27,14,17,18,4.98,66.76,1.51,1,1,11933,11724,11660,13,14,14,12401,12149,11589,9498,9243,8660,1863,1830,1820,1039,1076,1109,683,708,729,9.2,8.7,17.65,13.4,40569,16,46282,75,3,594,480,1388,2548,1196,15,85
250092060001,"""Boston-Cambridge-Newton, MA-NH""",1,1596,505,32.59,31,38,43,18,22,26,13,16,18,4.81,74.59,1.41,1,1,11527,11328,11270,15,16,16,11858,11617,11088,8873,8624,8070,1800,1769,1759,1185,1224,1259,779,805,828,9.5,8.8,16,15.5,41463,3,46162,75,4,491,606,1344,2555,1152,17,83
250092059003,"""Boston-Cambridge-Newton, MA-NH""",1,1310,440,52.21,39,48,55,24,29,34,15,19,21,6.5,54.78,1.79,2,2,14772,14754,14864,5,5,5,13897,13616,12980,11205,10917,10254,2306,2303,2320,386,396,406,254,260,267,8.2,8.6,10.24,8.43,38542,41,42420,75,7,319,791,1777,2246,1009,62,38
250092059002,"""Boston-Cambridge-Newton, MA-NH""",1,1115,422,40.4,37,46,52,23,29,33,14,18,19,5.57,58.2,1.69,2,2,13146,13072,13142,5,6,6,13072,12742,12112,10588,10252,9596,2052,2041,2051,431,449,465,283,295,306,8,8.7,10.51,10.45,39685,57,43641,75,5,412,661,1727,1789,1628,63,37
250092051004,"""Boston-Cambridge-Newton, MA-NH""",1,1101,403,195.34,49,60,68,30,38,44,18,22,24,7.38,15.22,2.13,2,2,17232,17267,17425,5,5,5,16437,16116,15379,13389,13063,12300,2690,2696,2719,357,358,360,235,235,237,3.8,8.5,3.15,2.06,34109,100,32806,76,11,177,972,2285,2355,,97,3
250092051005,"""Boston-Cambridge-Newton, MA-NH""",1,714,207,44.84,47,58,66,29,36,42,18,22,24,8.15,37.62,2.06,2,2,17877,17865,17981,5,5,5,16142,15889,15199,12948,12698,11988,2791,2789,2806,403,402,404,265,264,266,7.7,8.5,5.94,4.62,36487,62,34482,76,3,487,508,2189,2189,,100,0
250092052002,"""Boston-Cambridge-Newton, MA-NH""",1,574,249,52.76,37,46,51,22,27,31,15,18,20,5.67,26.75,1.72,2,2,14126,14029,14082,6,6,7,13488,13169,12534,10802,10481,9822,2205,2190,2198,480,498,515,316,327,339,8.1,8.6,5.37,4.72,39637,43,37565,76,5,425,875,1647,2030,969,64,36
250092052003,"""Boston-Cambridge-Newton, MA-NH""",1,1710,470,51.78,37,46,52,21,27,31,16,19,21,6.57,59.66,1.78,2,2,14312,14192,14215,9,9,9,14086,13793,13151,11146,10859,10202,2234,2216,2218,705,718,731,464,472,481,8.2,8.7,10.61,9.08,41072,52,39106,75,4,482,558,1609,1995,1213,55,45
250092052004,"""Boston-Cambridge-Newton, MA-NH""",1,1244,572,62.62,35,43,48,20,25,29,14,18,19,4.94,45.17,1.63,2,2,12874,12779,12825,10,11,11,13062,12738,12126,10235,9909,9274,2010,1995,2001,818,834,852,538,549,560,8.4,8.7,8.11,9.13,42625,44,41219,75,4,339,543,1510,1638,1322,59,41
250092052005,"""Boston-Cambridge-Newton, MA-NH""",1,984,298,81.82,37,46,52,24,30,34,13,16,18,5.52,20.1,1.55,1,1,12020,11919,11970,7,7,7,12135,11793,11196,9732,9380,8752,1877,1861,1868,526,552,576,346,363,378,8,8.6,6.61,3.64,40146,40,38678,76,6,265,761,1787,2133,1464,48,52
250092053002,"""Boston-Cambridge-Newton, MA-NH""",1,807,258,52.87,42,53,59,24,30,35,18,22,24,7.93,38.67,2.1,2,2,17840,17771,17839,4,4,4,16304,16062,15360,13198,12964,12248,2785,2774,2784,321,323,328,211,212,216,7.2,8.3,6.64,4.88,33545,71,33386,76,4,448,724,1834,2041,1349,75,25
250092053004,"""Boston-Cambridge-Newton, MA-NH""",1,964,332,156.7,40,49,55,23,29,34,16,20,22,6.64,14.06,1.89,2,2,15311,15271,15376,4,4,4,14580,14236,13548,11872,11525,10812,2390,2384,2400,318,327,337,209,215,221,5.4,8.3,3.9,2.12,34887,81,34957,76,9,245,794,1759,2063,1170,69,31
250092054001,"""Boston-Cambridge-Newton, MA-NH""",1,2026,777,1558.49,44,54,61,27,34,39,17,20,22,7.16,3.57,1.93,2,2,16944,16983,17163,3,3,3,15016,14636,13920,12132,11741,10991,2645,2651,2678,238,244,250,157,160,164,3.2,7.9,6.33,0.5,25902,75,31327,77,34,30,2103,2038,2218,1532,74,26
250092054002,"""Boston-Cambridge-Newton, MA-NH""",1,1401,466,252.93,48,60,68,29,37,42,19,23,26,8.51,15.68,2.22,2,2,19410,19486,19675,3,3,3,17200,16938,16206,13946,13675,12914,3030,3042,3070,223,221,222,147,145,146,3.9,7.9,2.96,1.84,26253,95,30698,77,11,185,902,2210,2273,,97,3
250092054003,"""Boston-Cambridge-Newton, MA-NH""",1,1360,436,199.42,48,60,68,29,37,42,19,23,26,8.46,18.5,2.21,2,2,19130,19210,19404,3,3,3,17109,16836,16101,13888,13603,12839,2987,2999,3028,235,234,234,155,154,154,3.9,8,3.62,2.19,27590,98,30752,77,10,151,882,2203,2239,,98,2
250092055001,"""Boston-Cambridge-Newton, MA-NH""",1,2077,692,264.5,42,52,58,27,34,39,15,18,20,5.97,15.62,1.68,2,2,13785,13635,13641,8,8,9,13363,13045,12418,10568,10254,9609,2152,2129,2129,642,662,680,422,435,447,8.4,8.6,9.44,2.62,40042,40,40592,75,2,535,414,2028,2544,1322,58,42
250092055002,"""Boston-Cambridge-Newton, MA-NH""",1,3176,939,105.96,35,44,49,22,27,31,14,17,18,5.18,45.87,1.5,1,1,11982,11835,11829,14,14,14,12330,12035,11465,9387,9089,8496,1871,1848,1846,1073,1098,1123,705,722,738,9.1,8.7,13.07,8.86,43001,10,44004,75,7,283,660,1623,2109,1329,40,60
250092056001,"""Boston-Cambridge-Newton, MA-NH""",1,1153,383,80.36,25,31,35,12,15,18,13,16,17,5.03,23.95,1.52,1,1,12621,12531,12584,5,5,5,11897,11582,10995,9564,9242,8628,1970,1956,1964,362,384,403,238,252,265,8.3,8.5,7.39,4.77,36200,22,39356,76,13,199,1074,924,2172,495,29,71
250092056002,"""Boston-Cambridge-Newton, MA-NH""",1,471,252,64,31,39,44,19,23,27,13,15,17,4.17,16.41,1.49,1,1,11570,11482,11545,4,4,5,11505,11156,10569,9370,9012,8396,1806,1793,1802,329,351,372,216,231,245,8.2,8.5,5.45,3.94,34884,37,38610,76,6,330,627,1404,1875,1014,45,55
250092056003,"""Boston-Cambridge-Newton, MA-NH""",1,916,471,141.4,36,45,50,22,27,31,14,17,19,5.26,17.53,1.67,2,2,13897,13883,14005,3,3,4,12889,12557,11931,10467,10125,9468,2170,2167,2186,252,265,278,165,174,182,7.7,8.4,6.09,3.33,34549,48,37660,76,6,208,610,1649,2107,1231,50,50
250092057001,"""Boston-Cambridge-Newton, MA-NH""",1,883,280,112.62,49,61,68,31,38,44,18,22,24,7.75,19.26,2.11,2,2,17355,17446,17647,4,4,4,16311,16040,15331,13267,12984,12244,2710,2724,2754,334,332,333,220,218,219,6,8.5,3.29,2.49,37640,67,38975,76,13,216,915,2309,2377,,97,3
250092057003,"""Boston-Cambridge-Newton, MA-NH""",1,1546,429,48.79,43,53,60,26,33,38,17,20,22,6.79,59.7,1.89,2,2,15084,14989,15017,10,10,10,14965,14732,14077,11851,11633,10970,2355,2340,2344,760,759,763,499,499,501,8.4,8.7,7.78,8.79,37306,32,42604,75,7,446,761,1975,2538,1420,50,50
250092057004,"""Boston-Cambridge-Newton, MA-NH""",1,582,193,49.26,38,47,53,23,28,33,15,19,20,6.37,24.97,1.74,2,2,14430,14394,14493,9,9,9,13815,13476,12828,10892,10553,9882,2253,2247,2262,670,675,684,440,444,450,8.1,8.6,7.47,3.92,36287,38,40645,76,5,533,572,1705,2165,,82,18
250092057005,"""Boston-Cambridge-Newton, MA-NH""",1,689,253,70.98,42,52,59,27,33,38,16,19,21,6.22,22.18,1.78,2,2,14490,14398,14448,10,10,10,14219,13876,13209,11202,10867,10187,2262,2248,2255,755,760,767,496,500,505,7.7,8.6,7.07,3.56,36480,52,42397,75,5,298,1006,2003,2198,1362,79,21
250092058001,"""Boston-Cambridge-Newton, MA-NH""",1,1269,367,66.4,34,42,47,20,25,28,14,17,19,5.49,30.34,1.54,1,1,12443,12284,12272,11,12,12,12530,12226,11637,9691,9386,8776,1943,1918,1915,896,922,946,589,606,622,8.7,8.7,10.14,5.53,38977,26,44912,75,4,386,572,1486,2093,1129,42,58
250092058002,"""Boston-Cambridge-Newton, MA-NH""",1,842,281,27.46,34,42,48,20,25,29,14,17,18,5.25,53.7,1.5,1,1,12701,12538,12516,12,13,13,12382,12108,11540,9420,9145,8558,1983,1957,1953,980,1005,1029,644,661,677,9.2,8.7,12.87,10.23,37896,12,44137,75,3,653,471,1529,2449,1163,38,62
